attack_id,datetime,year,month,lat,lon,basin,vessel_type,attack_type,crew_injured,hostages_taken,weapons,narrative
ASAM-2018-00421,2020-09-16T01:24:00,2020,9,5.4347,119.7162,Sulu Sea,Yacht,Attempted,0,0,AK-47,Yacht attacked by Abu Sayyaf maritime cell in narrow channel. MOA: speedboat intercept tug & barge. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2019-00422,2008-03-10T22:56:00,2008,3,12.8892,47.132,Gulf of Aden,Bulk Carrier,Fired Upon,0,0,Knives,"Bulk Carrier attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: mothership-launched skiff swarm. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2020-00423,2006-10-10T19:55:00,2006,10,3.6598,101.9655,Strait of Malacca,Bulk Carrier,Attempted,0,0,Unknown,"Bulk Carrier attacked by Riau Archipelago armed robbers underway in transit lane. MOA: knife-armed boarders, no firearms. Weapons observed: small arms. approach broken off after master sounded alarm and engaged firehoses."
ASAM-2021-00424,2017-02-27T23:17:00,2017,2,5.9669,120.211,Sulu Sea,General Cargo,Boarded,0,0,Knives,"General Cargo attacked by BIFF splinter group at anchorage. MOA: speedboat intercept tug & barge. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2022-00425,2016-09-18T22:21:00,2016,9,13.4083,49.7179,Gulf of Aden,Bulk Carrier,Attempted,0,0,Small arms,Bulk Carrier attacked by Puntland-based PAG underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2023-00426,2012-07-18T04:03:00,2012,7,6.7728,122.1414,Sulu Sea,Offshore Supply,Boarded,0,0,Knives,"Offshore Supply attacked by Sulu archipelago kidnapping ring in narrow channel. MOA: speedboat intercept tug & barge. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2024-00427,2003-07-15T23:26:00,2003,7,2.7692,101.2371,Strait of Malacca,Fishing Vessel,Boarded,0,0,AK-47,"Fishing Vessel attacked by Free Aceh splinter (historical) underway in transit lane. MOA: knife-armed boarders, no firearms. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2025-00428,1995-12-24T21:03:00,1995,12,12.8402,46.8402,Gulf of Aden,Offshore Supply,Attempted,0,0,Unknown,Offshore Supply attacked by Puntland-based PAG approx 250nm offshore. MOA: mothership-launched skiff swarm. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1993-00429,2005-05-23T13:03:00,2005,5,2.9785,100.9611,Strait of Malacca,Offshore Supply,Boarded,0,0,Knives,"Offshore Supply attacked by Indonesian coastal gang in narrow channel. MOA: knife-armed boarders, no firearms. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1994-00430,2008-05-28T23:09:00,2008,5,6.1488,123.6412,Sulu Sea,Bulk Carrier,Boarded,0,0,Knives,"Bulk Carrier attacked by Sulu archipelago kidnapping ring underway in transit lane. MOA: hostage transfer to Jolo island camps. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1995-00431,2005-07-27T05:08:00,2005,7,4.2846,99.4059,Strait of Malacca,Container Ship,Boarded,0,0,RPG,"Container Ship attacked by Riau Archipelago armed robbers in narrow channel. MOA: knife-armed boarders, no firearms. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1996-00432,2017-04-05T03:28:00,2017,4,11.0063,-65.5452,Caribbean / Venezuelan,Crude Oil Tanker,Fired Upon,1,0,Small arms,"Crude Oil Tanker attacked by Trinidad-Tobago smuggler crew in narrow channel. MOA: yacht boarding at anchorage. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received; 4 crew sustained injuries."
ASAM-1997-00433,2018-12-21T03:08:00,2018,12,5.6899,6.2425,Gulf of Guinea,Crude Oil Tanker,Attempted,0,0,Unknown,Crude Oil Tanker attacked by Nigerian kidnap-for-ransom cell at anchorage. MOA: fast attack craft >150nm offshore. Weapons observed: knives/machetes. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1998-00434,2019-03-20T01:01:00,2019,3,-0.5338,4.7585,Gulf of Guinea,Bulk Carrier,Attempted,0,0,Unknown,Bulk Carrier attacked by Niger Delta militant offshoot in narrow channel. MOA: tanker product theft (siphon). Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-1999-00435,2018-03-05T23:54:00,2018,3,9.6521,-63.9372,Caribbean / Venezuelan,Chemical Tanker,Attempted,0,0,Unknown,Chemical Tanker attacked by Venezuelan coastal gang in narrow channel. MOA: small arms intimidation. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2000-00436,2009-02-13T21:36:00,2009,2,13.9969,46.0208,Gulf of Aden,Tug & Barge,Attempted,0,0,Small arms,Tug & Barge attacked by Hobyo-Harardhere PAG approx 142nm offshore. MOA: RPG warning shot then boarding. Weapons observed: M16 + RPG. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2001-00437,2003-09-28T03:47:00,2003,9,3.7807,101.3695,Strait of Malacca,Crude Oil Tanker,Attempted,0,0,Unknown,Crude Oil Tanker attacked by Riau Archipelago armed robbers in narrow channel. MOA: nighttime stealth boarding at anchorage. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2002-00438,2006-04-27T13:46:00,2006,4,4.3306,101.2573,Strait of Malacca,Fishing Vessel,Boarded,1,0,Knives,"Fishing Vessel attacked by Free Aceh splinter (historical) in narrow channel. MOA: crew rob & flee in <30 min. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics; 2 crew sustained injuries."
ASAM-2003-00439,2017-06-15T05:52:00,2017,6,5.3747,120.943,Sulu Sea,General Cargo,Suspicious Approach,0,0,AK-47,General Cargo attacked by Abu Sayyaf maritime cell underway in transit lane. MOA: speedboat intercept tug & barge. Weapons observed: M16 + RPG. unidentified skiff shadowed vessel for 18 minutes before withdrawing.
ASAM-2004-00440,2016-05-14T21:15:00,2016,5,6.3001,121.3201,Sulu Sea,Chemical Tanker,Hijacked,1,17,Knives,"Chemical Tanker attacked by Sulu archipelago kidnapping ring in narrow channel. MOA: abduction of fishing crew. Weapons observed: AK-47. vessel hijacked, crew of 20 taken to coastal anchorage; 4 crew sustained injuries; 17 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2005-00441,2014-02-20T19:19:00,2014,2,10.235,111.9568,South China Sea,Chemical Tanker,Boarded,0,0,RPG,"Chemical Tanker attacked by Vietnamese coastal robbers in narrow channel. MOA: stealth anchorage boarding. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2006-00442,2015-10-11T01:51:00,2015,10,7.2354,112.9754,South China Sea,Offshore Supply,Attempted,0,0,Knives,Offshore Supply attacked by Filipino anchor-rob crew approx 148nm offshore. MOA: stealth anchorage boarding. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2007-00443,2019-01-10T02:45:00,2019,1,2.8243,5.7228,Gulf of Guinea,Tug & Barge,Boarded,0,0,Unknown,"Tug & Barge attacked by Nigerian kidnap-for-ransom cell in narrow channel. MOA: AK-47 + GPMG armed boarding. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2008-00444,2017-12-13T22:31:00,2017,12,6.4192,119.1439,Sulu Sea,Bulk Carrier,Boarded,0,0,Knives,"Bulk Carrier attacked by Abu Sayyaf maritime cell in narrow channel. MOA: hostage transfer to Jolo island camps. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2009-00445,2019-11-03T03:44:00,2019,11,4.973,6.3544,Gulf of Guinea,Chemical Tanker,Fired Upon,1,0,Small arms,"Chemical Tanker attacked by Niger Delta militant offshoot underway in transit lane. MOA: AK-47 + GPMG armed boarding. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received; 3 crew sustained injuries."
ASAM-2010-00446,2009-12-23T01:29:00,2009,12,14.6233,49.5421,Gulf of Aden,Crude Oil Tanker,Attempted,0,0,Unknown,Crude Oil Tanker attacked by Hobyo-Harardhere PAG approx 89nm offshore. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2011-00447,1999-09-16T02:25:00,1999,9,5.6654,119.9876,Sulu Sea,Chemical Tanker,Boarded,0,0,Knives,"Chemical Tanker attacked by BIFF splinter group at anchorage. MOA: M16 + RPG armed boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2012-00448,2005-12-21T01:08:00,2005,12,14.2544,47.0562,Gulf of Aden,Bulk Carrier,Hijacked,1,14,AK-47,"Bulk Carrier attacked by Puntland-based PAG approx 28nm offshore. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. vessel hijacked, crew of 13 taken to coastal anchorage; 4 crew sustained injuries; 14 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2013-00449,2010-11-10T12:37:00,2010,11,3.499,100.7763,Strait of Malacca,General Cargo,Boarded,0,0,RPG,"General Cargo attacked by Indonesian coastal gang in narrow channel. MOA: crew rob & flee in <30 min. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2014-00450,2004-05-18T21:15:00,2004,5,3.7205,101.7766,Strait of Malacca,Crude Oil Tanker,Suspicious Approach,0,0,Knives,"Crude Oil Tanker attacked by Free Aceh splinter (historical) approx 160nm offshore. MOA: knife-armed boarders, no firearms. Weapons observed: RPG-7. unidentified skiff shadowed vessel for 18 minutes before withdrawing."
ASAM-2015-00451,2008-10-01T22:25:00,2008,10,13.6901,48.969,Gulf of Aden,Chemical Tanker,Boarded,0,1,Unknown,"Chemical Tanker attacked by Hobyo-Harardhere PAG at anchorage. MOA: mothership-launched skiff swarm. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics; 1 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2016-00452,2011-03-06T14:30:00,2011,3,13.1149,50.0658,Gulf of Aden,Chemical Tanker,Boarded,0,0,Knives,"Chemical Tanker attacked by Puntland-based PAG at anchorage. MOA: RPG warning shot then boarding. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2017-00453,2018-01-09T21:41:00,2018,1,1.2495,6.8499,Gulf of Guinea,Container Ship,Hijacked,0,9,Knives,"Container Ship attacked by Nigerian kidnap-for-ransom cell underway in transit lane. MOA: AK-47 + GPMG armed boarding. Weapons observed: small arms. vessel hijacked, crew of 13 taken to coastal anchorage; 9 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2018-00454,2003-05-11T17:54:00,2003,5,10.9565,48.3373,Gulf of Aden,Offshore Supply,Attempted,0,0,RPG,Offshore Supply attacked by Puntland-based PAG at anchorage. MOA: AK-47 small arms suppression. Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2019-00455,2010-08-04T04:46:00,2010,8,11.6366,46.6701,Gulf of Aden,Chemical Tanker,Boarded,0,0,AK-47,"Chemical Tanker attacked by Somali pirate skiff network approx 118nm offshore. MOA: RPG warning shot then boarding. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2020-00456,2021-07-28T01:31:00,2021,7,8.6238,114.3729,South China Sea,Crude Oil Tanker,Boarded,0,0,Unknown,"Crude Oil Tanker attacked by Vietnamese coastal robbers approx 103nm offshore. MOA: stealth anchorage boarding. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2021-00457,2006-09-10T23:44:00,2006,9,4.2492,99.8612,Strait of Malacca,Container Ship,Boarded,0,0,Knives,"Container Ship attacked by Indonesian coastal gang approx 40nm offshore. MOA: crew rob & flee in <30 min. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2022-00458,2016-01-23T23:49:00,2016,1,12.7671,46.668,Gulf of Aden,Chemical Tanker,Boarded,1,0,Unknown,"Chemical Tanker attacked by Hobyo-Harardhere PAG at anchorage. MOA: grappling hook boarding at low freeboard. Weapons observed: AK-47. boarders rifled bridge & masters cabin, stole cash and electronics; 4 crew sustained injuries."
ASAM-2023-00459,2019-06-15T19:29:00,2019,6,4.2756,6.7678,Gulf of Guinea,Crude Oil Tanker,Attempted,0,0,Knives,Crude Oil Tanker attacked by Niger Delta militant offshoot in narrow channel. MOA: tanker product theft (siphon). Weapons observed: RPG-7. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2024-00460,2008-01-03T17:46:00,2008,1,13.8922,49.3214,Gulf of Aden,Container Ship,Attempted,0,0,AK-47,Container Ship attacked by Hobyo-Harardhere PAG at anchorage. MOA: grappling hook boarding at low freeboard. Weapons observed: AK-47. approach broken off after master sounded alarm and engaged firehoses.
ASAM-2025-00461,2020-08-11T23:45:00,2020,8,3.7335,5.5528,Gulf of Guinea,General Cargo,Boarded,0,0,AK-47,"General Cargo attacked by Nigerian kidnap-for-ransom cell underway in transit lane. MOA: AK-47 + GPMG armed boarding. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1993-00462,2006-10-20T01:16:00,2006,10,3.6608,98.9876,Strait of Malacca,Fishing Vessel,Boarded,0,0,Knives,"Fishing Vessel attacked by Free Aceh splinter (historical) approx 106nm offshore. MOA: fast skiff rob at narrow channel. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1994-00463,2023-12-20T06:23:00,2023,12,5.726,119.7878,Sulu Sea,Yacht,Fired Upon,0,0,AK-47,"Yacht attacked by Sulu archipelago kidnapping ring at anchorage. MOA: hostage transfer to Jolo island camps. Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-1995-00464,2018-01-05T22:29:00,2018,1,5.8527,120.0884,Sulu Sea,Container Ship,Boarded,0,0,Unknown,"Container Ship attacked by Abu Sayyaf maritime cell at anchorage. MOA: M16 + RPG armed boarding. Weapons observed: M16 + RPG. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1996-00465,2004-08-22T06:25:00,2004,8,3.6769,100.2239,Strait of Malacca,Container Ship,Fired Upon,0,0,AK-47,"Container Ship attacked by Free Aceh splinter (historical) in narrow channel. MOA: fast skiff rob at narrow channel. Weapons observed: knives/machetes. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-1997-00466,2018-06-28T19:50:00,2018,6,10.477,109.021,South China Sea,Container Ship,Fired Upon,0,0,AK-47,"Container Ship attacked by Vietnamese coastal robbers in narrow channel. MOA: product theft (diesel siphoning). Weapons observed: small arms. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-1998-00467,2009-11-26T18:42:00,2009,11,12.4008,50.4809,Gulf of Aden,General Cargo,Boarded,0,0,RPG,"General Cargo attacked by Somali pirate skiff network underway in transit lane. MOA: RPG warning shot then boarding. Weapons observed: RPG-7. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-1999-00468,2006-10-18T01:02:00,2006,10,3.1257,101.3078,Strait of Malacca,Bulk Carrier,Fired Upon,0,0,Knives,"Bulk Carrier attacked by Indonesian coastal gang in narrow channel. MOA: fast skiff rob at narrow channel. Weapons observed: M16 + RPG. master engaged evasive maneuvers, RPG and small arms fire received."
ASAM-2000-00469,2010-02-10T23:35:00,2010,2,11.6256,48.5531,Gulf of Aden,Tug & Barge,Hijacked,0,24,RPG,"Tug & Barge attacked by Puntland-based PAG at anchorage. MOA: grappling hook boarding at low freeboard. Weapons observed: AK-47. vessel hijacked, crew of 14 taken to coastal anchorage; 24 crew taken hostage; ransom demand transmitted within 72h."
ASAM-2001-00470,2012-12-13T04:56:00,2012,12,13.1879,48.4427,Gulf of Aden,General Cargo,Boarded,1,0,Small arms,"General Cargo attacked by Hobyo-Harardhere PAG approx 118nm offshore. MOA: grappling hook boarding at low freeboard. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 4 crew sustained injuries."
ASAM-2002-00471,2008-07-09T13:44:00,2008,7,11.5334,49.5328,Gulf of Aden,Container Ship,Boarded,0,0,RPG,"Container Ship attacked by Hobyo-Harardhere PAG underway in transit lane. MOA: grappling hook boarding at low freeboard. Weapons observed: small arms. boarders rifled bridge & masters cabin, stole cash and electronics."
ASAM-2003-00472,2019-10-28T01:06:00,2019,10,3.3611,101.2056,Strait of Malacca,Fishing Vessel,Boarded,0,1,AK-47,"Fishing Vessel attacked by Indonesian coastal gang approx 195nm offshore. MOA: knife-armed boarders, no firearms. Weapons observed: knives/machetes. boarders rifled bridge & masters cabin, stole cash and electronics; 1 crew taken hostage; ransom demand transmitted within 72h."
